fid,ISO3_CODE,COUNTRY_NA,AREA,Classified_Commodity
38733,RUS,Russian Federation,0.090668675,Copper
38734,RUS,Russian Federation,0.099704481,Other non-metals
38735,RUS,Russian Federation,0.015534568,Uranium
38737,RUS,Russian Federation,2.28085886,Coal
38738,RUS,Russian Federation,0.266217153,Iron
38739,RUS,Russian Federation,0.097175819,Coal
38740,RUS,Russian Federation,0.055696166,Coal
38741,RUS,Russian Federation,4.502392905,Gold
38742,RUS,Russian Federation,1.640131018,Lithium
38743,SWE,Sweden,0.030795741,Gold
38744,RUS,Russian Federation,0.188941702,Iron
38746,RUS,Russian Federation,0.600514561,Coal
38748,RUS,Russian Federation,0.032449947,Bauxite
38749,RUS,Russian Federation,0.073571556,Gold
38750,RUS,Russian Federation,0.036516305,Bauxite
38751,RUS,Russian Federation,0.465568441,Lead
38752,RUS,Russian Federation,0.067238485,Coal
38753,RUS,Russian Federation,1.069619341,Iron
38754,RUS,Russian Federation,0.030417844,Coal
38756,RUS,Russian Federation,0.115815788,Iron
38757,RUS,Russian Federation,0.141603973,Lithium
38762,RUS,Russian Federation,0.034602426,Gold
38763,RUS,Russian Federation,0.039773923,Gold
38764,RUS,Russian Federation,2.276218967,Silver
38766,SWE,Sweden,0.021947033,Gold
38771,RUS,Russian Federation,0.164361426,Nickel and Cobalt
38772,RUS,Russian Federation,0.050610095,Lead
38773,RUS,Russian Federation,0.078411602,Gold
38774,RUS,Russian Federation,1.574599741,Coal
38775,RUS,Russian Federation,0.054747517,Manganese
38780,RUS,Russian Federation,0.087476744,Coal
38781,RUS,Russian Federation,0.03367661,Lithium
38782,SWE,Sweden,0.019361328,Coal
38783,RUS,Russian Federation,0.112473505,Nickel and Cobalt
38784,RUS,Russian Federation,0.015342436,Other metals
38785,RUS,Russian Federation,0.128599699,Nickel and Cobalt
38786,RUS,Russian Federation,4.262120562,Coal
38787,RUS,Russian Federation,0.689710313,Tungsten
38788,RUS,Russian Federation,0.142590767,Nickel and Cobalt
38789,RUS,Russian Federation,3.662426223,Gold
38790,RUS,Russian Federation,1.788906209,Iron
38791,RUS,Russian Federation,0.370258655,Tungsten
38792,RUS,Russian Federation,2.737557464,Iron
38794,RUS,Russian Federation,1.718132907,Coal
38795,RUS,Russian Federation,2.764574313,Other non-metals
38796,RUS,Russian Federation,4.936312864,Copper
38797,RUS,Russian Federation,11.44107223,Other non-metals
38798,RUS,Russian Federation,5.306675058,Coal
38799,RUS,Russian Federation,1.342274119,Other non-metals
38802,RUS,Russian Federation,0.02389912,Other non-metals
38803,RUS,Russian Federation,0.09836583,PGE
38805,RUS,Russian Federation,5.635108915,Coal
38809,RUS,Russian Federation,0.073348948,Coal
38810,RUS,Russian Federation,0.079160849,Other non-metals
38811,RUS,Russian Federation,1.812141015,Gold
38812,SLE,Sierra Leone,0.074641862,Bauxite
38813,RUS,Russian Federation,0.777312616,Coal
38815,RUS,Russian Federation,0.308222132,Iron
38817,RUS,Russian Federation,0.018157917,Iron
38819,RUS,Russian Federation,0.178823138,Coal
38822,RUS,Russian Federation,0.002317092,Coal
38823,RUS,Russian Federation,0.198581356,Iron
38824,RUS,Russian Federation,0.054572594,Coal
38825,RUS,Russian Federation,0.077750881,Ilmenite
38826,RUS,Russian Federation,0.111160407,Iron
38827,RUS,Russian Federation,0.055189609,Iron
38828,RUS,Russian Federation,0.033111586,Iron
38829,RUS,Russian Federation,0.024460722,Iron
38830,RUS,Russian Federation,0.009429618,PGE
38831,RWA,Rwanda,0.058688798,Other metals
38836,SRB,Serbia,0.048807477,Coal
38837,SRB,Serbia,0.041785185,Coal
38838,SRB,Serbia,0.001125622,Coal
38839,SRB,Serbia,0.009855782,Coal
38841,SRB,Serbia,0.029918374,Ilmenite
38842,SRB,Serbia,0.008721331,Lithium
38843,SRB,Serbia,0.173211631,Coal
38844,SRB,Serbia,0.191800816,Zinc
38846,SRB,Serbia,0.063892799,Gold
38847,SRB,Serbia,0.00334524,Other non-metals
38849,SRB,Serbia,0.543593045,Other metals
38850,SRB,Serbia,0.107684224,Nickel and Cobalt
38851,SRB,Serbia,0.013135605,Lithium
38853,SRB,Serbia,0.084040471,Lithium
38854,SRB,Serbia,0.022775661,Gold
38855,SRB,Serbia,0.099095277,Coal
38856,SRB,Serbia,0.108897716,Gold
38857,SRB,Serbia,0.019792855,Other non-metals
38858,SRB,Serbia,0.187078987,Gold
38859,BGR,Bulgaria,0.964336119,Iron
38860,SRB,Serbia,0.090180843,Bauxite
38861,SRB,Serbia,0.018030111,Ilmenite
38863,SRB,Serbia,0.009601616,Ilmenite
38864,SRB,Serbia,0.050755518,Gold
38865,SRB,Serbia,0.008282304,Nickel and Cobalt
38866,SRB,Serbia,0.326064445,Coal
38867,SRB,Serbia,0.121051141,Uranium
38868,SRB,Serbia,0.006208063,Nickel and Cobalt
38872,SRB,Serbia,0.008262968,Iron
38873,SVK,Slovakia,0.02282764,Coal
38874,SRB,Serbia,0.85427077,Other non-metals
38875,SRB,Serbia,0.013614347,Gold
38877,SRB,Serbia,0.215813931,Manganese
38878,SRB,Serbia,0.227979247,Nickel and Cobalt
38879,SRB,Serbia,0.162421927,Gold
38881,SRB,Serbia,0.285609428,Iron
38886,SRB,Serbia,0.082581244,Coal
38890,SRB,Serbia,0.286616161,Coal
38891,SRB,Serbia,0.389167335,Coal
38892,SRB,Serbia,0.223816154,Lithium
38893,SRB,Serbia,0.229977437,Coal
38896,SRB,Serbia,0.125840493,Coal
38897,SRB,Serbia,0.132435551,Coal
38899,SRB,Serbia,0.073939811,Coal
38900,SRB,Serbia,0.058253478,Lithium
38901,SRB,Serbia,0.050904154,Lithium
38902,SRB,Serbia,0.145270515,Coal
38906,SRB,Serbia,0.0470524,Coal
38908,SLE,Sierra Leone,0.015323431,Bauxite
38909,SLE,Sierra Leone,0.057851794,Coal
38910,SLE,Sierra Leone,0.003784435,Coal
38911,SLE,Sierra Leone,0.024383918,Bauxite
38912,SLE,Sierra Leone,0.071833949,Bauxite
38914,SLE,Sierra Leone,0.040211928,Coal
38916,SLE,Sierra Leone,0.039971398,Coal
38917,SLE,Sierra Leone,0.033859765,Coal
38918,SLE,Sierra Leone,0.063971751,Coal
38919,SVK,Slovakia,0.023466171,PGE
38920,SVK,Slovakia,0.038048549,Ilmenite
38921,SVK,Slovakia,0.051553639,Lithium
38923,SVK,Slovakia,0.192787278,Iron
38924,SVK,Slovakia,0.123790143,Gold
38925,SVK,Slovakia,0.058368339,Other non-metals
38926,SVK,Slovakia,0.0213889,Coal
38927,SVK,Slovakia,0.058377862,Other non-metals
38928,SVK,Slovakia,0.063470194,Other non-metals
38929,SVK,Slovakia,0.095683372,Coal
38930,SVK,Slovakia,0.526888831,Lead
38932,SVK,Slovakia,0.583075074,Iron
38933,SVK,Slovakia,0.636665165,Other non-metals
38934,SVK,Slovakia,0.285879002,Iron
38935,SVK,Slovakia,0.117295914,Coal
38936,SVK,Slovakia,0.091222638,Coal
38937,SVK,Slovakia,0.167749824,Lead
38938,ZAF,South Africa,1.228323347,Gold
38939,ZAF,South Africa,0.644138122,Other metals
38940,ZAF,South Africa,0.087086705,Bauxite
38941,ZAF,South Africa,0.049267613,Other metals
38943,SVK,Slovakia,0.099647587,Coal
38950,SVK,Slovakia,0.116205701,Other non-metals
38951,SVK,Slovakia,0.007081875,Other non-metals
38958,ZAF,South Africa,0.324673159,Coal
38962,SVK,Slovakia,0.171197835,Iron
38963,SVK,Slovakia,0.100643931,Coal
38965,SVK,Slovakia,0.145153383,Other non-metals
38966,SVK,Slovakia,0.05539464,Coal
38967,SVK,Slovakia,0.016482058,Other non-metals
38968,ZAF,South Africa,0.044592568,Ilmenite
38969,ZAF,South Africa,2.248482968,Gold
38970,ZAF,South Africa,0.247823588,Other non-metals
38972,KOR,South Korea,0.207839822,Nickel and Cobalt
38973,KOR,South Korea,0.097621598,Gold
38974,KOR,South Korea,0.606149733,Gold
38976,ZAF,South Africa,0.081244414,Iron
38977,ZAF,South Africa,0.873029195,Iron
38979,ZAF,South Africa,0.061148128,Coal
38983,ZAF,South Africa,1.597291101,Other non-metals
38984,ZAF,South Africa,0.521300856,Coal
38985,ZAF,South Africa,0.470272598,Other non-metals
38986,ZAF,South Africa,0.450659953,Lead
38988,ZAF,South Africa,0.165999016,Coal
38991,ZAF,South Africa,1.629236667,Iron
38995,ZAF,South Africa,0.163922282,PGE
38999,ZAF,South Africa,0.183889389,Nickel and Cobalt
39000,ZAF,South Africa,0.299342355,Nickel and Cobalt
39001,ZAF,South Africa,0.06108867,PGE
39002,ZAF,South Africa,2.056646007,Other non-metals
39003,ZAF,South Africa,1.106479217,Copper
39004,ZAF,South Africa,0.241652164,Copper
39005,ZAF,South Africa,0.45597267,Coal
39006,ZAF,South Africa,3.922274519,Coal
39008,ZAF,South Africa,0.632428046,Iron
39010,ZAF,South Africa,0.56298881,Other non-metals
39011,ZAF,South Africa,0.161830418,Gold
39012,ZAF,South Africa,0.025018364,Coal
39013,ZAF,South Africa,0.083377706,Coal
39014,ZAF,South Africa,0.010802093,Bauxite
39015,ZAF,South Africa,0.657324351,Coal
39016,ZAF,South Africa,0.432237103,Copper
39017,ZAF,South Africa,0.367326213,Iron
39018,ZAF,South Africa,0.071365263,Tungsten
39019,ZAF,South Africa,3.342378252,Coal
39020,ZAF,South Africa,1.139886991,Gold
39021,ZAF,South Africa,2.474442522,Gold
39022,ZAF,South Africa,0.416667805,Gold
39023,ZAF,South Africa,1.16140898,Copper
39025,ZAF,South Africa,2.203531364,Gold
39027,ZAF,South Africa,0.206027865,Silver
39028,ZAF,South Africa,1.191715121,Silver
39029,ZAF,South Africa,0.096602709,Nickel and Cobalt
39030,ZAF,South Africa,0.729950806,Gold
39031,ZAF,South Africa,0.957572633,Other non-metals
39032,ZAF,South Africa,1.114579169,Lead
39035,ZAF,South Africa,0.675373075,Copper
39036,ZAF,South Africa,0.254324512,Ilmenite
39037,ZAF,South Africa,0.072870593,Coal
39038,ZAF,South Africa,0.08015822,Ilmenite
39039,ZAF,South Africa,0.083477355,Ilmenite
39040,ZAF,South Africa,0.257354068,Iron
39041,ZAF,South Africa,0.082853886,Other metals
39046,ZAF,South Africa,0.220095973,Ilmenite
39049,ZAF,South Africa,6.312998242,Coal
39053,ZAF,South Africa,0.914877894,Gold
39054,ZAF,South Africa,0.253823937,Coal
39055,ZAF,South Africa,0.634323752,Nickel and Cobalt
39056,ZAF,South Africa,0.111816197,Coal
39057,ZAF,South Africa,0.070012189,Coal
39058,ZAF,South Africa,2.732149625,Zinc
39059,ZAF,South Africa,0.625468233,Coal
39060,ZAF,South Africa,0.564187876,Coal
39061,ZAF,South Africa,0.118026246,Coal
39062,ZAF,South Africa,1.162445943,Chromium
39063,ZAF,South Africa,0.038179363,Gold
39065,ZAF,South Africa,0.154211442,Coal
39066,ZAF,South Africa,23.0166316,Uranium
39069,ZAF,South Africa,0.220997484,Ilmenite
39070,ZAF,South Africa,0.966640655,Manganese
39071,ZAF,South Africa,0.118060835,Nickel and Cobalt
39073,ZAF,South Africa,0.097287357,Uranium
39074,ZAF,South Africa,1.419704965,Gold
39075,ZAF,South Africa,0.454733726,Manganese
39078,ZAF,South Africa,1.443185958,Iron
39079,ZAF,South Africa,0.121125117,Iron
39080,ZAF,South Africa,2.111497234,Gold
39082,ZAF,South Africa,0.283026814,Lead
39083,ZAF,South Africa,0.13653823,Gold
39084,ZAF,South Africa,7.931769816,Iron
39085,ZAF,South Africa,0.482050262,Lead
39086,ZAF,South Africa,0.009046765,Lead
39087,ZAF,South Africa,0.339725947,Manganese
39088,ZAF,South Africa,0.022550345,Iron
39089,ZAF,South Africa,0.51300409,Coal
39090,ZAF,South Africa,0.015666669,Lead
39091,ZAF,South Africa,0.082423463,Manganese
39092,ZAF,South Africa,0.134451413,Iron
39094,ZAF,South Africa,0.102975576,PGE
39095,ZAF,South Africa,0.019558389,Iron
39098,ZAF,South Africa,0.232233387,Manganese
39100,ZAF,South Africa,0.370593508,Gold
39101,ZAF,South Africa,0.093890636,Other non-metals
39102,ZAF,South Africa,0.048017527,Coal
39103,ZAF,South Africa,0.158415288,Coal
39104,ZAF,South Africa,0.294368542,Gold
39105,ZAF,South Africa,0.147126968,Gold
39106,ZAF,South Africa,0.273671126,Gold
39107,ZAF,South Africa,0.117311923,Gold
39108,ZAF,South Africa,0.152888735,Gold
39109,ZAF,South Africa,0.054819945,Manganese
39110,ZAF,South Africa,0.52561638,Nickel and Cobalt
39111,ZAF,South Africa,0.460904065,Gold
39112,ZAF,South Africa,0.430420959,Gold
39113,ZAF,South Africa,0.293902492,Iron
39115,ZAF,South Africa,1.436706119,Nickel and Cobalt
39116,ZAF,South Africa,0.219658475,Uranium
39117,ZAF,South Africa,0.07743886,Gold
39121,ZAF,South Africa,0.171529958,Ilmenite
39126,ZAF,South Africa,0.44279618,Nickel and Cobalt
39127,ZAF,South Africa,0.176192132,PGE
39129,ZAF,South Africa,0.056720227,Nickel and Cobalt
39130,ZAF,South Africa,0.285641967,Other metals
39133,ZAF,South Africa,0.041552747,Lithium
39134,ZAF,South Africa,0.131577647,Lithium
39135,ZAF,South Africa,0.227889124,Coal
39136,ZAF,South Africa,0.2992455,Manganese
39137,ZAF,South Africa,0.044655252,Ilmenite
39138,ZAF,South Africa,0.056287746,Ilmenite
39140,ZAF,South Africa,0.133337908,Ilmenite
39141,ZAF,South Africa,0.413692211,Coal
39144,ZAF,South Africa,0.124638215,Iron
39145,ZAF,South Africa,0.169335372,Gold
39146,ZAF,South Africa,0.153877572,Silver
39147,ZAF,South Africa,0.650666089,Other non-metals
39148,ZAF,South Africa,0.264279868,Iron
39149,ZAF,South Africa,0.308080956,Coal
39150,SWE,Sweden,0.012234899,Nickel and Cobalt
39151,SWE,Sweden,0.035273132,Coal
39152,ZAF,South Africa,0.441150089,Manganese
39153,ZAF,South Africa,0.179477208,Ilmenite
39154,ZAF,South Africa,0.499506738,Ilmenite
39155,ZAF,South Africa,0.386859208,PGE
39156,ZAF,South Africa,0.068437199,Gold
39157,ZAF,South Africa,0.220929001,Gold
39159,ZAF,South Africa,1.177386741,Uranium
39161,ZAF,South Africa,0.260497143,PGE
39162,ZAF,South Africa,0.225979972,Copper
39163,ZAF,South Africa,1.13608638,Copper
39164,ZAF,South Africa,0.950607833,Lead
39165,ZAF,South Africa,0.071173477,Iron
39166,ZAF,South Africa,0.307541222,Gold
39167,ZAF,South Africa,0.058166645,Lead
39168,ZAF,South Africa,1.169349227,Iron
39169,ZAF,South Africa,2.001328986,Coal
39170,ZAF,South Africa,1.649236012,Ilmenite
39171,ZAF,South Africa,0.851045814,Bauxite
39172,ZAF,South Africa,0.072839597,PGE
39173,ZAF,South Africa,0.043458709,Iron
39174,ZAF,South Africa,0.46808861,Iron
39175,ZAF,South Africa,0.061498571,Other metals
39176,ZAF,South Africa,0.327243742,Gold
39177,ZAF,South Africa,0.229859768,Gold
39178,ZAF,South Africa,0.320336167,Gold
39179,ZAF,South Africa,0.352334276,Coal
39180,ZAF,South Africa,0.83726803,Nickel and Cobalt
39181,ZAF,South Africa,0.020338808,Gold
39182,ZAF,South Africa,0.108761811,Gold
39183,ZAF,South Africa,0.920593115,Gold
39184,ZAF,South Africa,0.05593619,Iron
39185,ZAF,South Africa,0.239864119,Coal
39186,ZAF,South Africa,0.25698911,Gold
39191,ZAF,South Africa,0.06416574,Coal
39192,ZAF,South Africa,2.794151516,Coal
39193,ZAF,South Africa,1.068555976,Iron
39194,ZAF,South Africa,0.392756789,Ilmenite
39195,ZAF,South Africa,0.114522004,Lead
39196,ZAF,South Africa,0.426690012,Iron
39197,ZAF,South Africa,1.862739515,Copper
39198,ZAF,South Africa,0.394959524,Silver
39199,ZAF,South Africa,0.680184674,Iron
39200,ZAF,South Africa,0.115756391,Gold
39204,ZAF,South Africa,0.04264064,Manganese
39205,ZAF,South Africa,0.27432926,Copper
39207,ZAF,South Africa,0.022706876,Uranium
39208,ZAF,South Africa,0.117441697,Uranium
39209,ZAF,South Africa,0.033579971,Ilmenite
39210,ZAF,South Africa,0.128216429,Coal
39211,ZAF,South Africa,0.126603343,Nickel and Cobalt
39212,ZAF,South Africa,0.162891496,Coal
39213,ZAF,South Africa,0.139273018,Uranium
39214,KOR,South Korea,0.031829479,Silver
39215,KOR,South Korea,0.077053846,Molybdenum
39216,KOR,South Korea,0.03550143,Silver
39217,KOR,South Korea,0.086480825,Molybdenum
39218,KOR,South Korea,0.033007255,Silver
39219,KOR,South Korea,0.045047432,Silver
39220,KOR,South Korea,0.029391632,Molybdenum
39221,KOR,South Korea,0.003138031,Nickel and Cobalt
39222,KOR,South Korea,0.005538369,Gold
39223,KOR,South Korea,0.026350502,Molybdenum
39224,KOR,South Korea,0.011766328,Silver
39225,KOR,South Korea,0.028094034,Other non-metals
39226,KOR,South Korea,0.014907218,Silver
39227,KOR,South Korea,0.027699904,Molybdenum
39228,KOR,South Korea,0.022512168,Molybdenum
39229,KOR,South Korea,0.002728107,Nickel and Cobalt
39230,KOR,South Korea,0.614346422,Coal
39231,KOR,South Korea,0.022298018,Silver
39232,KOR,South Korea,0.02462792,Nickel and Cobalt
39233,KOR,South Korea,0.011820061,Nickel and Cobalt
39234,KOR,South Korea,0.022344396,Nickel and Cobalt
39237,KOR,South Korea,0.161258298,Iron
39238,KOR,South Korea,0.164636285,Coal
39239,KOR,South Korea,0.04241009,Coal
39240,KOR,South Korea,0.202266524,Gold
39241,KOR,South Korea,0.186863708,Coal
39242,KOR,South Korea,1.542195772,Lead
39243,KOR,South Korea,1.074355096,Zinc
39244,KOR,South Korea,0.0629363,Coal
39245,KOR,South Korea,0.077621532,Coal
39247,KOR,South Korea,0.321398138,Coal
39248,KOR,South Korea,0.074940587,Iron
39249,KOR,South Korea,0.181749648,Coal
39250,KOR,South Korea,0.129988238,Nickel and Cobalt
39251,KOR,South Korea,0.144475916,Coal
39252,KOR,South Korea,0.348924732,Iron
39253,KOR,South Korea,0.08836979,Gold
39255,KOR,South Korea,0.225244022,Iron
39256,KOR,South Korea,0.341451846,Other non-metals
39257,KOR,South Korea,3.05315635,Manganese
39259,KOR,South Korea,0.087416972,Other non-metals
39261,KOR,South Korea,0.05757484,Lead
39262,KOR,South Korea,0.044794302,Coal
39264,KOR,South Korea,0.467065676,Iron
39265,KOR,South Korea,0.2471546,Coal
39266,KOR,South Korea,0.110514876,Iron
39268,KOR,South Korea,0.408288625,Gold
39270,KOR,South Korea,0.104118662,Coal
39271,KOR,South Korea,0.332068686,Coal
39278,KOR,South Korea,2.458681722,Coal
39287,KOR,South Korea,0.321642179,Coal
39288,KOR,South Korea,0.107360054,Other metals
39289,KOR,South Korea,0.071453723,Iron
39290,KOR,South Korea,0.525061649,Coal
39291,ESP,Spain,0.275707159,Nickel and Cobalt
39292,KOR,South Korea,0.142506692,Iron
39293,KOR,South Korea,0.064714299,Gold
39296,KOR,South Korea,0.022832682,PGE
39297,KOR,South Korea,0.028720495,Coal
39298,KOR,South Korea,0.045199927,Coal
39299,KOR,South Korea,0.06635283,Coal
39303,KOR,South Korea,0.024250949,Coal
39304,KOR,South Korea,0.144078343,Nickel and Cobalt
39306,ESP,Spain,0.025632402,Copper
39310,ESP,Spain,0.047172817,Lead
39314,ESP,Spain,0.018239748,Gold
39315,ESP,Spain,0.020785849,Gold
39316,ESP,Spain,0.050368682,Lithium
39317,ESP,Spain,0.05882232,Coal
39318,ESP,Spain,0.002088119,Lithium
39320,ESP,Spain,0.135376246,Nickel and Cobalt
39321,ESP,Spain,0.025995394,Other metals
39322,ESP,Spain,0.086131313,Iron
39323,ESP,Spain,0.050745204,Coal
39324,ESP,Spain,0.06156971,Gold
39325,ESP,Spain,0.332886519,Copper
39326,ESP,Spain,0.049410608,Coal
39327,ESP,Spain,0.16424568,Coal
39328,ESP,Spain,0.188557657,Copper
39329,ESP,Spain,0.170681947,Nickel and Cobalt
39330,ESP,Spain,0.247868166,Iron
39331,ESP,Spain,0.19814517,Uranium
39332,ESP,Spain,0.039942864,Iron
39333,ESP,Spain,0.042825249,Other non-metals
39334,ESP,Spain,0.0482527,Copper
39335,ESP,Spain,0.117150462,Other non-metals
39336,ESP,Spain,0.069423447,Coal
39337,ESP,Spain,0.224160397,Iron
39338,ESP,Spain,0.272213646,Iron
39339,ESP,Spain,0.202541915,Other non-metals
39340,ESP,Spain,0.046811159,Other metals
39341,ESP,Spain,0.565455326,Iron
39342,ESP,Spain,4.436294031,Iron
39343,ESP,Spain,0.303785741,Bauxite
39344,ESP,Spain,0.510090481,Gold
39345,ESP,Spain,0.045520234,Other non-metals
39346,ESP,Spain,0.961683566,Other non-metals
39347,ESP,Spain,6.944148192,Iron
39348,ESP,Spain,0.177755989,Coal
39349,ESP,Spain,0.080206306,Other non-metals
39350,ESP,Spain,0.194561827,Iron
39351,ESP,Spain,0.353857327,Other non-metals
39352,ESP,Spain,0.591059137,Coal
39353,ESP,Spain,1.793694413,Lead
39354,ESP,Spain,3.691029451,Silver
39355,ESP,Spain,0.16633346,Silver
39356,ESP,Spain,0.00707165,Lithium
39357,ESP,Spain,0.176983642,Zinc
39358,ESP,Spain,1.416142297,Iron
39359,ESP,Spain,0.054751429,Iron
39360,ESP,Spain,0.064565063,Gold
39361,ESP,Spain,0.025364919,Iron
39362,ESP,Spain,0.024100822,Iron
39363,ESP,Spain,0.955732439,Gold
39364,SWE,Sweden,0.426533048,Lead
39365,ESP,Spain,0.131361428,Coal
39366,ESP,Spain,0.126344561,Iron
39367,ESP,Spain,0.071667003,Nickel and Cobalt
39368,ESP,Spain,0.015359946,Nickel and Cobalt
39369,ESP,Spain,0.04344854,Nickel and Cobalt
39370,ESP,Spain,0.127350907,Coal
39371,ESP,Spain,0.066701536,Coal
39372,ESP,Spain,0.1108226,Nickel and Cobalt
39373,ESP,Spain,0.948740338,Other metals
39376,ESP,Spain,0.021321245,Coal
39377,ESP,Spain,0.075373285,Silver
39378,ESP,Spain,0.178699342,Molybdenum
39379,ESP,Spain,0.166518032,Copper
39380,ESP,Spain,0.383050552,Iron
39381,ESP,Spain,1.182093916,Lead
39382,ESP,Spain,0.03527905,Coal
39383,ESP,Spain,0.041719689,Coal
39384,ESP,Spain,0.051692751,Other non-metals
39385,ESP,Spain,0.047748386,Nickel and Cobalt
39386,ESP,Spain,0.038639976,Lithium
39387,ESP,Spain,0.354980336,Coal
39388,ESP,Spain,0.22338457,Lithium
39389,ESP,Spain,0.403859189,Other metals
39390,ESP,Spain,0.183342923,Ilmenite
39391,ESP,Spain,0.114148338,Zinc
39392,ESP,Spain,0.028390193,Coal
39393,ESP,Spain,0.096244017,Coal
39394,ESP,Spain,0.015526431,Lead
39395,ESP,Spain,0.065750454,Other non-metals
39396,ESP,Spain,0.132607838,Other non-metals
39397,ESP,Spain,0.187322567,Ilmenite
39398,ESP,Spain,0.006638427,Gold
39400,ESP,Spain,0.113391202,Other non-metals
39402,ESP,Spain,0.088636709,Other non-metals
39403,ESP,Spain,0.057485003,Gold
39404,ESP,Spain,1.034579774,Tungsten
39405,ESP,Spain,0.439913264,Coal
39406,ESP,Spain,9.011096789,Copper
39407,ESP,Spain,0.155243786,Iron
39408,ESP,Spain,0.572521433,Iron
39409,ESP,Spain,0.858050097,Other non-metals
39410,ESP,Spain,0.060722509,Ilmenite
39411,ESP,Spain,0.015313531,Coal
39412,ESP,Spain,89.65744634,PGE
39413,ESP,Spain,10.56139596,Nickel and Cobalt
39414,LKA,Sri Lanka,0.130196437,Coal
39415,LKA,Sri Lanka,0.075497244,Gold
39419,LKA,Sri Lanka,0.045211791,Coal
39421,LKA,Sri Lanka,0.049907688,Coal
39422,LKA,Sri Lanka,0.015957509,Bauxite
39423,LKA,Sri Lanka,0.008596809,Coal
39424,LKA,Sri Lanka,0.026254703,Coal
39425,LKA,Sri Lanka,0.03316745,Coal
39436,LKA,Sri Lanka,0.047104365,Iron
39437,LKA,Sri Lanka,0.028696759,Iron
39439,LKA,Sri Lanka,0.037627806,Coal
39442,LKA,Sri Lanka,0.004817496,Coal
39443,LKA,Sri Lanka,0.010377892,Tin
39444,LKA,Sri Lanka,0.053018036,Other metals
39445,LKA,Sri Lanka,0.061744705,Coal
39446,LKA,Sri Lanka,0.034348194,Coal
39447,RUS,Russian Federation,0.527834473,Coal
39448,SWE,Sweden,0.042442185,Coal
39449,SWE,Sweden,0.106471297,Gold
39450,SWE,Sweden,0.333319137,Coal
39451,SWE,Sweden,0.783108651,Coal
39452,SWE,Sweden,0.090882607,Gold
39453,SWE,Sweden,0.10462383,Gold
39454,SWE,Sweden,0.466666626,Coal
39456,SWE,Sweden,0.089757429,Gold
39457,SWE,Sweden,0.164518186,Iron
39458,SWE,Sweden,0.157252051,Tungsten
39459,SWE,Sweden,0.078240415,Coal
39462,SWE,Sweden,0.11152023,Chromium
39463,SWE,Sweden,0.035629967,Coal
39464,SWE,Sweden,0.025112532,Copper
39465,NOR,Norway,0.152811536,Copper
39469,USA,United States,0.091082297,Copper
39470,USA,United States,0.120707436,Iron
39471,SWE,Sweden,0.359678057,Zinc
39472,SWE,Sweden,0.215619454,Iron
39474,SWE,Sweden,0.071135274,Coal
39475,SWE,Sweden,0.407323105,Ilmenite
39476,SWE,Sweden,0.036007736,Other metals
39477,SWE,Sweden,0.030671211,Nickel and Cobalt
39478,SWE,Sweden,0.023264078,Zinc
39479,SWE,Sweden,0.021665146,Coal
39481,SWE,Sweden,0.219214222,Other non-metals
39483,SWE,Sweden,0.218108605,Ilmenite
39484,SWE,Sweden,0.103043311,Gold
39485,SWE,Sweden,0.02145956,Lead
39487,SWE,Sweden,0.030805977,Other non-metals
39488,SWE,Sweden,0.325566917,Coal
39489,SWE,Sweden,0.100518228,Nickel and Cobalt
39490,SWE,Sweden,0.014816871,Other non-metals
39491,SWE,Sweden,0.085088318,Gold
39492,SWE,Sweden,0.046683404,Other non-metals
39493,SWE,Sweden,0.04972499,Gold
39494,SWE,Sweden,0.017633467,Coal
39495,SWE,Sweden,0.108272202,Iron
39496,SWE,Sweden,0.027885515,Other non-metals
39497,SWE,Sweden,0.068721324,Coal
39498,SWE,Sweden,0.078815729,Nickel and Cobalt
39499,SWE,Sweden,0.48504188,Lead
39500,SWE,Sweden,0.172321568,Zinc
39501,SWE,Sweden,0.007149966,Zinc
39502,SWE,Sweden,0.026428299,Iron
39505,SWE,Sweden,0.009578904,Coal
39506,SWE,Sweden,0.37260798,Coal
39507,SWE,Sweden,0.046634581,Copper
39508,SWE,Sweden,0.022445201,Coal
39510,SWE,Sweden,0.013233955,Other non-metals
39511,SWE,Sweden,0.011579755,Other non-metals
39512,SWE,Sweden,1.082368824,Other non-metals
39514,SWE,Sweden,0.35068189,Gold
39515,SWE,Sweden,0.036300383,Gold
39516,SWE,Sweden,0.062626945,Manganese
39517,SWE,Sweden,3.811500244,Silver
39520,TZA,United Republic of Tanzania,0.05814278,Iron
39522,TZA,United Republic of Tanzania,0.016410971,Other non-metals
39523,CHE,Switzerland,0.050283082,Uranium
39524,CHE,Switzerland,0.066456297,Uranium
39525,CHE,Switzerland,0.106540101,Other non-metals
39526,CHE,Switzerland,0.024854708,Coal
39528,CHE,Switzerland,0.093597376,Gold
39529,CHE,Switzerland,0.026922858,Copper
39530,CHE,Switzerland,0.012105495,Nickel and Cobalt
39532,TJK,Tajikistan,0.492154074,Uranium
39533,TJK,Tajikistan,0.018488706,Other non-metals
39534,TJK,Tajikistan,0.042391492,Coal
39535,TJK,Tajikistan,0.020916826,Iron
39536,TJK,Tajikistan,0.035383817,Coal
39537,TJK,Tajikistan,0.12377373,Coal
39538,TJK,Tajikistan,0.033474675,Gold
39539,TJK,Tajikistan,0.015160594,Coal
39540,TJK,Tajikistan,0.064374517,Copper
